Attrition,Age,Monthly Income,Travel Time,Qualification,Membership,Months,Hours per Week,Gender_Male,Branch_Kranji,Branch_Thomson,Work Domain_Engineering,Work Domain_Information Technology,Work Domain_Medical,Work Domain_Science,Work Domain_Unemployed
0,-1.8860713531939663,-1.1820403333812797,0.5711979631612911,0.0,0.0,-1.0445091913414093,-1.3193098370522909,1,0,1,1,0,0,0,0
1,-0.6486778311160745,-0.8176436001849728,-0.15094922883767964,0.0,0.0,-0.6108515533848129,-0.48779789586342676,1,0,1,0,1,0,0,0
0,1.1598203934593059,2.5846578427485998,-0.15094922883767964,1.0,1.0,0.47329254150667804,0.6763188218009828,0,0,1,0,0,1,0,0
1,-0.8390460652819041,-0.6154118483705874,1.293345155160262,0.0,0.0,0.03963490355008165,-0.15519311938788116,0,0,1,1,0,0,0,0
0,0.11279510554724358,-0.0026011384930020396,0.5711979631612911,2.0,0.0,-0.06877950593906744,0.6763188218009828,1,0,0,0,0,0,0,0
0,0.3031633397130731,0.7192333625087097,-0.15094922883767964,2.0,0.0,1.3406078174198708,-0.8204026723389723,0,0,1,0,1,0,0,0
0,0.4935315738789026,2.5536588150982196,-1.0175258592364445,2.0,1.0,-0.8276803723631111,0.51001643356321,0,0,0,0,0,0,0,0
0,-0.7438619481989893,-0.9154908711358329,-1.0175258592364445,1.0,0.0,-0.9360947818522602,1.6741331512276196,1,0,1,0,1,0,0,0
0,0.3031633397130731,-0.07851712457556595,0.5711979631612911,2.0,2.0,-0.6108515533848129,-1.8182170017656092,1,0,1,0,0,1,0,0
0,-1.0294142994477335,-0.9766454154801206,0.5711979631612911,0.0,0.0,0.03963490355008165,-1.1530074488145179,1,0,1,0,1,0,0,0
1,-0.1727572457015007,-1.0019507441743085,-0.15094922883767964,1.0,2.0,-0.9360947818522602,-1.1530074488145179,1,0,0,0,0,0,1,0
1,-1.600519001945222,-0.9582990521768343,-1.450814174435827,1.0,1.0,-0.8276803723631111,-0.8204026723389723,1,0,1,0,1,0,0,0
0,0.20797922263015833,-0.8840700880072162,-1.0175258592364445,0.0,1.0,-0.5024371438956639,-1.1530074488145179,0,0,1,0,1,0,0,0
1,0.8742680422105616,-0.8760567339207234,-1.0175258592364445,0.0,0.0,-0.719265962873962,-1.1530074488145179,1,0,0,0,0,0,0,0
0,-0.5534937140331597,-1.0171339413908214,-0.8730964208366504,1.0,0.0,-0.8276803723631111,1.5078307629898469,0,0,0,0,0,0,0,0
0,-0.458309596950245,-0.7208507179297039,-0.15094922883767964,2.0,2.0,-0.9360947818522602,-1.4856122252900636,0,0,1,1,0,0,0,0
0,-0.7438619481989893,-0.30816298247532176,-1.595243612835621,1.0,0.0,-0.5024371438956639,0.6763188218009828,0,0,0,1,0,0,0,0
0,-0.5534937140331597,-1.03041923895527,-0.15094922883767964,0.0,0.0,-0.9360947818522602,1.1752259865143013,1,0,1,0,0,1,0,0
0,-1.314966650696478,-0.9481769206991592,-1.0175258592364445,2.0,0.0,-0.9360947818522602,-1.1530074488145179,0,0,1,1,0,0,0,0
1,-1.4101507677793925,-0.9582990521768343,1.1489157167604678,1.0,1.0,-0.9360947818522602,-0.15519311938788116,1,0,1,1,0,0,0,0
0,-1.314966650696478,0.398277443570759,0.5711979631612911,1.0,0.0,-0.06877950593906744,0.8426212100387557,1,0,0,1,0,0,0,0
0,-1.0294142994477335,-0.5960110963717099,-1.450814174435827,0.0,0.0,0.25646372252837984,0.6763188218009828,0,0,1,0,1,0,0,0
1,0.017610988464328816,2.6797637030909227,0.5711979631612911,1.0,0.0,1.3406078174198708,0.51001643356321,0,0,1,0,0,0,1,0
0,-0.6486778311160745,-0.47855219568285406,1.1489157167604678,2.0,0.0,-0.06877950593906744,-1.1530074488145179,1,0,0,0,0,0,0,0
0,-0.36312547986733024,-0.8045691803596424,1.293345155160262,0.0,0.0,-0.9360947818522602,0.8426212100387557,1,0,1,1,0,0,0,0
0,0.4935315738789026,-0.22465539778450147,-0.15094922883767964,2.0,0.0,-0.06877950593906744,0.34371404532543726,1,0,0,0,0,0,0,0
0,-0.5534937140331597,-0.9633601179156719,0.5711979631612911,0.0,0.0,-0.9360947818522602,-0.48779789586342676,1,0,1,1,0,0,0,0
1,0.6838998080447322,-0.3071085937797306,-1.595243612835621,0.0,0.0,-0.9360947818522602,0.6763188218009828,1,0,1,1,0,0,0,0
1,-1.219782533613563,-0.7162114076691027,-0.15094922883767964,2.0,1.0,-0.8276803723631111,-0.8204026723389723,1,0,1,0,0,0,1,0
0,0.3031633397130731,-0.2917145188240996,-1.595243612835621,3.0,1.0,-0.6108515533848129,1.1752259865143013,0,0,0,0,0,0,0,0
0,-0.5534937140331597,0.6424738654696729,0.7156274015610853,0.0,0.0,-0.6108515533848129,1.6741331512276196,1,0,1,0,1,0,0,0
0,-1.4101507677793925,-0.5652229464604479,1.1489157167604678,1.0,1.0,-0.8276803723631111,0.6763188218009828,0,0,0,0,0,0,0,0
0,-0.7438619481989893,1.396150905078238,-1.450814174435827,0.0,0.0,0.5817069509958271,-1.3193098370522909,0,0,1,1,0,0,0,0
0,-0.5534937140331597,0.47060850808831295,1.1489157167604678,3.0,1.0,-0.06877950593906744,-0.15519311938788116,1,0,0,1,0,0,0,0
0,-0.5534937140331597,-0.5953784631543552,1.293345155160262,2.0,0.0,-0.8276803723631111,1.1752259865143013,0,0,1,0,1,0,0,0
0,-0.9342301823648188,-0.19449988109059413,-0.15094922883767964,2.0,1.0,-0.28560832491736565,1.5078307629898469,1,0,1,1,0,0,0,0
0,-0.36312547986733024,-0.17805141743937195,-1.595243612835621,2.0,2.0,-0.28560832491736565,-1.4856122252900636,1,0,1,1,0,0,0,0
0,-0.8390460652819041,-0.14241307952839055,-1.450814174435827,1.0,0.0,-0.06877950593906744,1.5078307629898469,1,0,1,0,1,0,0,0
0,-0.26794136278441544,-0.934469867656474,1.293345155160262,3.0,0.0,0.03963490355008165,-1.8182170017656092,0,0,1,1,0,0,0,0
0,0.8742680422105616,2.510007123100745,-0.15094922883767964,0.0,1.0,1.8826798648656164,-1.4856122252900636,0,0,1,0,1,0,0,0
0,1.7309250959567946,0.1686315856710032,1.1489157167604678,1.0,1.0,1.2321934079307217,1.1752259865143013,0,0,0,1,0,0,0,0
0,-0.458309596950245,0.6871799461627384,0.7156274015610853,1.0,0.0,0.7985357699741253,0.6763188218009828,0,0,1,0,0,0,1,0
0,1.3501886276251354,1.6698702104537044,0.5711979631612911,1.0,0.0,-0.5024371438956639,1.5078307629898469,0,0,1,0,1,0,0,0
0,-0.458309596950245,-0.07134728144554602,0.7156274015610853,1.0,0.0,-0.39402273440651475,-0.8204026723389723,1,0,1,1,0,0,0,0
0,0.3983474567959879,0.6087334272107556,-0.15094922883767964,1.0,0.0,-0.9360947818522602,-0.48779789586342676,1,0,1,1,0,0,0,0
0,-0.5534937140331597,-0.9791759483495394,-1.450814174435827,1.0,1.0,-0.719265962873962,0.8426212100387557,1,0,1,0,1,0,0,0
1,-0.458309596950245,-0.727387927842369,0.5711979631612911,1.0,1.0,-0.9360947818522602,-0.48779789586342676,1,0,1,0,1,0,0,0
0,1.7309250959567946,-0.2877078417808531,-1.450814174435827,0.0,1.0,-0.6108515533848129,-0.15519311938788116,0,0,0,1,0,0,0,0
0,-1.1245984165306484,-0.8718391791383587,-0.8730964208366504,1.0,0.0,-0.5024371438956639,-0.321495507625654,1,0,1,1,0,0,0,0
0,-0.9342301823648188,-0.9144364824402418,-1.595243612835621,2.0,0.0,-0.9360947818522602,-0.321495507625654,1,0,1,0,1,0,0,0
0,-0.8390460652819041,-0.13018217065953305,-1.595243612835621,1.0,0.0,0.03963490355008165,-0.48779789586342676,1,0,1,1,0,0,0,0
0,-0.458309596950245,-0.8011951365337506,-0.15094922883767964,1.0,0.0,-0.9360947818522602,1.1752259865143013,0,0,1,1,0,0,0,0
0,-0.9342301823648188,-0.5089185901158796,0.7156274015610853,2.0,0.0,0.14804931303923075,1.1752259865143013,0,0,1,1,0,0,0,0
0,-0.5534937140331597,-0.5325368968971217,-1.595243612835621,2.0,0.0,0.5817069509958271,1.6741331512276196,1,0,0,0,0,0,0,0
0,0.3983474567959879,1.3512339466460543,-0.15094922883767964,2.0,2.0,-1.0445091913414093,0.8426212100387557,1,0,1,0,0,1,0,0
0,-0.36312547986733024,1.439591719336594,-0.15094922883767964,2.0,2.0,-0.5024371438956639,0.8426212100387557,1,0,1,0,1,0,0,0
0,0.4935315738789026,-0.3830245798622945,-0.15094922883767964,0.0,0.0,-0.6108515533848129,-0.8204026723389723,1,1,0,0,1,0,0,0
0,-1.0294142994477335,-0.36088241725488,-1.595243612835621,0.0,1.0,0.03963490355008165,1.5078307629898469,1,0,1,1,0,0,0,0
0,-0.5534937140331597,-0.8389422518359144,-1.595243612835621,1.0,0.0,-0.39402273440651475,-0.48779789586342676,1,0,1,0,1,0,0,0
0,1.3501886276251354,0.7173354628566456,-1.595243612835621,0.0,0.0,-0.9360947818522602,1.0089235982765286,1,0,0,1,0,0,0,0
0,-0.26794136278441544,-0.3180742362138787,-0.15094922883767964,1.0,0.0,0.36487813201752894,1.1752259865143013,0,0,1,0,1,0,0,0
0,-0.6486778311160745,-0.5297954862885847,-1.595243612835621,0.0,0.0,-0.5024371438956639,0.51001643356321,1,0,1,0,1,0,0,0
0,1.4453727447080502,0.08913067802342935,-0.15094922883767964,1.0,1.0,-0.39402273440651475,-0.48779789586342676,1,0,1,1,0,0,0,0
0,-1.6957031190281369,-0.9521835977424056,-1.0175258592364445,0.0,0.0,-1.0445091913414093,-0.321495507625654,1,0,0,0,0,0,1,0
0,0.9694521592934764,-1.0042703993046092,0.7156274015610853,2.0,0.0,-0.6108515533848129,0.8426212100387557,1,0,1,1,0,0,0,0
0,-1.0294142994477335,-0.5662773351560391,-0.8730964208366504,1.0,0.0,0.14804931303923075,0.17741165708766443,1,0,1,1,0,0,0,0
1,0.4935315738789026,0.5865912646033411,0.5711979631612911,0.0,0.0,-0.06877950593906744,-0.321495507625654,1,0,0,0,1,0,0,0
0,-0.07757312861858594,1.4056404033385583,-1.450814174435827,2.0,1.0,1.3406078174198708,1.1752259865143013,1,0,1,1,0,0,0,0
0,0.9694521592934764,-0.2944559294326366,1.1489157167604678,2.0,3.0,0.03963490355008165,-0.321495507625654,1,0,0,0,0,0,0,0
0,-1.0294142994477335,-0.34337956490806665,-0.15094922883767964,0.0,1.0,0.14804931303923075,-0.321495507625654,0,0,0,0,1,0,0,0
0,0.4935315738789026,0.8088564016339588,-1.450814174435827,1.0,1.0,0.03963490355008165,0.17741165708766443,1,0,1,0,1,0,0,0
0,-0.8390460652819041,-0.38534423499259507,-0.15094922883767964,2.0,0.0,0.14804931303923075,-0.15519311938788116,1,0,0,0,1,0,0,0
0,1.2550045105422207,1.415340779337997,-0.8730964208366504,2.0,3.0,-0.6108515533848129,0.6763188218009828,0,0,1,0,0,0,1,0
0,-1.600519001945222,-0.3876638901228956,-1.0175258592364445,0.0,1.0,-0.719265962873962,0.34371404532543726,0,0,0,0,0,1,0,0
0,-1.219782533613563,-0.551726771156881,-0.15094922883767964,1.0,2.0,-0.5024371438956639,-1.1530074488145179,1,0,0,0,1,0,0,0
0,1.6357409788738797,1.4834542890731863,0.7156274015610853,2.0,1.0,2.9668239597571073,-1.1530074488145179,1,0,0,0,1,0,0,0
0,0.3031633397130731,-1.0112293646955108,1.1489157167604678,1.0,2.0,-0.719265962873962,0.17741165708766443,1,0,1,0,1,0,0,0
1,-0.36312547986733024,-1.0046921547828456,-0.15094922883767964,2.0,0.0,-0.719265962873962,0.17741165708766443,1,1,0,0,0,0,0,1
0,-0.8390460652819041,-0.8184871111414458,-1.450814174435827,0.0,0.0,-0.9360947818522602,0.8426212100387557,1,0,1,1,0,0,0,0
1,-1.9812554702768812,-0.8248134433149927,-0.15094922883767964,1.0,0.0,-0.9360947818522602,0.8426212100387557,0,0,1,1,0,0,0,0
0,-0.6486778311160745,-0.4277306605553599,-0.15094922883767964,2.0,0.0,0.6901213604849762,-1.3193098370522909,0,0,1,0,0,1,0,0
0,-0.36312547986733024,-0.3530799409075054,-1.0175258592364445,0.0,2.0,-0.9360947818522602,0.6763188218009828,1,0,1,1,0,0,0,0
0,1.7309250959567946,2.5319384079690415,-0.8730964208366504,2.0,0.0,-0.719265962873962,-0.8204026723389723,0,1,0,0,0,0,0,1
0,0.8742680422105616,2.390228567281589,-1.450814174435827,1.0,1.0,-0.17719391542821655,-1.3193098370522909,0,0,1,1,0,0,0,0
1,-1.5053348848623074,-0.230559974479812,-0.15094922883767964,1.0,0.0,-0.39402273440651475,0.17741165708766443,1,0,0,0,0,0,0,0
0,-1.5053348848623074,-0.8326159196623674,-0.15094922883767964,0.0,0.0,-0.8276803723631111,-1.8182170017656092,1,0,1,0,1,0,0,0
0,-1.7908872361110517,-0.8364117189664956,0.5711979631612911,1.0,0.0,-1.0445091913414093,-0.48779789586342676,0,0,1,0,1,0,0,0
0,0.9694521592934764,0.13636729158591354,-1.595243612835621,2.0,1.0,0.36487813201752894,1.0089235982765286,0,0,1,0,1,0,0,0
1,-0.6486778311160745,-0.16097032057079508,-0.15094922883767964,1.0,0.0,-0.06877950593906744,0.17741165708766443,1,0,1,1,0,0,0,0
0,1.2550045105422207,2.2122477554658,1.1489157167604678,1.0,0.0,-0.5024371438956639,-1.1530074488145179,0,1,0,0,0,0,0,1
0,-1.600519001945222,-0.8568668596609642,1.293345155160262,0.0,0.0,-0.5024371438956639,-1.1530074488145179,1,0,1,1,0,0,0,0
0,-0.6486778311160745,-0.49183749324730275,-0.15094922883767964,2.0,0.0,-0.9360947818522602,1.1752259865143013,0,0,1,1,0,0,0,0
0,-0.36312547986733024,0.1245581381952925,-0.8730964208366504,1.0,0.0,-0.5024371438956639,0.17741165708766443,1,0,0,1,0,0,0,0
0,-0.6486778311160745,1.0108772757092261,-0.15094922883767964,1.0,0.0,0.14804931303923075,-1.3193098370522909,0,0,1,0,1,0,0,0
0,-0.458309596950245,0.6116857155584109,0.5711979631612911,0.0,0.0,-0.06877950593906744,1.5078307629898469,0,0,0,0,0,0,1,0
0,-0.458309596950245,-0.844003317574752,-0.8730964208366504,0.0,0.0,-0.9360947818522602,0.17741165708766443,0,0,1,1,0,0,0,0
0,0.20797922263015833,2.134433869731172,1.1489157167604678,0.0,2.0,1.6658510458873181,1.6741331512276196,1,0,0,1,0,0,0,0
0,-1.0294142994477335,-0.8908181756589997,1.293345155160262,1.0,1.0,0.03963490355008165,1.1752259865143013,1,0,1,1,0,0,0,0
0,-0.7438619481989893,-0.1457871233542823,1.1489157167604678,0.0,2.0,-0.28560832491736565,-0.8204026723389723,1,0,0,0,0,0,0,0
1,1.4453727447080502,-0.395255488731152,0.5711979631612911,2.0,0.0,-0.5024371438956639,-1.4856122252900636,0,0,1,1,0,0,0,0
0,0.9694521592934764,2.678076681177977,-0.15094922883767964,1.0,0.0,1.1237789984415727,-0.8204026723389723,1,0,1,1,0,0,0,0
1,-0.9342301823648188,-0.14030430213720824,-0.15094922883767964,2.0,1.0,-0.28560832491736565,0.17741165708766443,1,0,0,1,0,0,0,0
0,-1.4101507677793925,-0.9424832217429668,-0.15094922883767964,1.0,1.0,-0.5024371438956639,-0.321495507625654,0,0,1,0,0,1,0,0
1,1.6357409788738797,0.7327295378122767,1.293345155160262,2.0,1.0,3.292067188224555,0.8426212100387557,0,0,1,0,1,0,0,0
1,-2.076439587359796,-1.0886214949519024,1.293345155160262,0.0,1.0,-1.0445091913414093,-1.1530074488145179,1,0,0,0,0,0,0,0
0,-1.7908872361110517,-0.9097971721796407,-1.0175258592364445,0.0,0.0,-0.8276803723631111,1.1752259865143013,1,0,1,0,0,0,1,0
0,0.7790839251276469,-0.057007595185506174,1.1489157167604678,2.0,1.0,0.5817069509958271,-0.8204026723389723,0,0,1,0,1,0,0,0
0,0.20797922263015833,-0.4424921022936362,1.1489157167604678,1.0,0.0,-0.719265962873962,0.8426212100387557,0,0,1,0,1,0,0,0
0,0.8742680422105616,0.49992051382574737,0.5711979631612911,1.0,0.0,-0.8276803723631111,1.6741331512276196,0,0,0,0,0,0,0,0
1,-0.9342301823648188,-0.48045009533491817,1.1489157167604678,1.0,0.0,-0.8276803723631111,-0.8204026723389723,0,0,0,1,0,0,0,0
0,0.017610988464328816,0.28503609766426785,0.7156274015610853,0.0,0.0,-0.06877950593906744,0.17741165708766443,1,0,0,1,0,0,0,0
0,-1.4101507677793925,-0.821439399489101,1.293345155160262,0.0,0.0,-0.17719391542821655,-0.8204026723389723,0,1,0,1,0,0,0,0
0,-0.458309596950245,-0.3998947989917531,-0.15094922883767964,0.0,0.0,-0.719265962873962,-0.15519311938788116,1,0,1,0,1,0,0,0
1,0.9694521592934764,0.8040062136342394,0.7156274015610853,2.0,0.0,-0.6108515533848129,-1.4856122252900636,1,0,1,1,0,0,0,0
0,-0.1727572457015007,-0.19724129169913115,-0.15094922883767964,2.0,2.0,0.5817069509958271,-1.8182170017656092,0,0,0,1,0,0,0,0
0,-1.5053348848623074,0.37993108026747274,1.1489157167604678,1.0,0.0,-0.8276803723631111,0.6763188218009828,1,0,0,1,0,0,0,0
0,-1.0294142994477335,-0.10340069779151745,0.5711979631612911,1.0,3.0,0.14804931303923075,0.17741165708766443,1,1,0,0,0,0,0,1
1,-0.8390460652819041,-0.5561552036783638,0.7156274015610853,1.0,2.0,-0.5024371438956639,-0.321495507625654,0,0,1,0,1,0,0,0
0,0.3983474567959879,-0.7138917525388022,1.1489157167604678,1.0,1.0,-0.39402273440651475,-0.8204026723389723,1,0,1,0,1,0,0,0
0,-0.26794136278441544,-0.5314825082015305,-1.0175258592364445,3.0,0.0,-0.719265962873962,0.8426212100387557,0,0,1,0,0,0,1,0
0,-1.0294142994477335,-0.8868114986157533,1.1489157167604678,1.0,1.0,-0.5024371438956639,-0.8204026723389723,0,0,1,1,0,0,0,0
0,-0.8390460652819041,-0.45746442177103075,0.5711979631612911,0.0,2.0,-0.17719391542821655,0.17741165708766443,1,0,0,0,1,0,0,0
0,-1.0294142994477335,-0.766189431840124,-0.15094922883767964,1.0,0.0,-0.719265962873962,-1.1530074488145179,0,0,1,0,0,0,1,0
0,-1.0294142994477335,-0.8682542575733487,-1.0175258592364445,0.0,0.0,-0.5024371438956639,-1.4856122252900636,1,0,1,0,1,0,0,0
0,0.017610988464328816,2.18124872781542,0.5711979631612911,1.0,1.0,-0.28560832491736565,1.5078307629898469,1,0,1,1,0,0,0,0
0,0.017610988464328816,-0.9698973278283372,0.5711979631612911,2.0,0.0,-0.5024371438956639,-0.8204026723389723,1,0,1,1,0,0,0,0
0,-2.076439587359796,-1.129110020862603,-0.8730964208366504,0.0,0.0,-0.9360947818522602,1.5078307629898469,0,0,1,0,1,0,0,0
0,-0.07757312861858594,-0.2598719802172464,1.293345155160262,1.0,0.0,1.1237789984415727,0.17741165708766443,0,0,1,0,1,0,0,0
0,-0.5534937140331597,0.0965113988925675,-1.595243612835621,3.0,0.0,0.03963490355008165,-1.3193098370522909,1,0,0,0,0,0,0,0
0,1.1598203934593059,-0.9555576415682973,-0.15094922883767964,0.0,3.0,-0.28560832491736565,0.8426212100387557,1,0,0,0,0,0,0,0
0,0.3983474567959879,-0.9467007765253315,0.5711979631612911,1.0,3.0,0.7985357699741253,-0.15519311938788116,1,0,1,1,0,0,0,0
0,-0.8390460652819041,0.4556361886109184,0.7156274015610853,1.0,0.0,-0.06877950593906744,1.5078307629898469,0,0,0,0,0,0,0,0
0,-1.1245984165306484,-0.5310607527232941,-1.595243612835621,0.0,0.0,0.03963490355008165,1.5078307629898469,1,0,1,0,0,0,1,0
0,0.9694521592934764,-0.14873941170193755,-0.15094922883767964,2.0,0.0,-0.9360947818522602,0.17741165708766443,1,0,1,0,1,0,0,0
0,1.6357409788738797,-0.7362447928853348,0.5711979631612911,1.0,1.0,-0.9360947818522602,0.8426212100387557,0,0,1,0,1,0,0,0
0,-0.07757312861858594,0.8472361501534772,-0.15094922883767964,2.0,1.0,0.25646372252837984,-0.8204026723389723,1,0,0,0,0,0,0,0
0,-0.6486778311160745,-0.9713734720021647,-0.8730964208366504,2.0,0.0,-0.6108515533848129,1.1752259865143013,0,0,0,0,0,0,0,0
0,-1.7908872361110517,-0.9519727200032873,1.293345155160262,0.0,0.0,-0.8276803723631111,1.1752259865143013,1,0,1,0,1,0,0,0
0,-1.314966650696478,-1.015025163999639,0.7156274015610853,1.0,3.0,-0.8276803723631111,-0.48779789586342676,1,0,1,0,1,0,0,0
0,-1.219782533613563,-0.8697304017471764,1.293345155160262,1.0,3.0,-0.5024371438956639,-0.321495507625654,1,0,1,0,1,0,0,0
0,1.540556861790965,0.5486332715620592,1.293345155160262,0.0,3.0,-0.5024371438956639,0.17741165708766443,1,0,1,1,0,0,0,0
0,-1.314966650696478,-0.9007294293975566,-1.0175258592364445,1.0,1.0,-0.9360947818522602,1.6741331512276196,1,0,1,0,1,0,0,0
0,0.8742680422105616,2.7601081216949694,0.5711979631612911,1.0,0.0,-0.5024371438956639,-0.8204026723389723,0,0,1,1,0,0,0,0
0,0.017610988464328816,-0.9249803693961535,0.7156274015610853,1.0,0.0,-0.06877950593906744,0.17741165708766443,1,0,1,1,0,0,0,0
0,-1.0294142994477335,0.5444157167796946,-0.15094922883767964,1.0,0.0,0.03963490355008165,1.1752259865143013,0,0,0,1,0,0,0,0
0,-0.26794136278441544,0.3898423340060297,-1.595243612835621,2.0,2.0,-0.17719391542821655,1.341528374752074,0,0,0,1,0,0,0,0
0,-0.8390460652819041,-0.8011951365337506,-0.15094922883767964,3.0,0.0,-0.5024371438956639,1.1752259865143013,1,0,1,1,0,0,0,0
0,-1.314966650696478,-0.796977581751386,1.293345155160262,1.0,1.0,-0.5024371438956639,0.6763188218009828,1,0,1,0,0,0,1,0
1,-2.076439587359796,-0.9515509645250508,-1.595243612835621,0.0,2.0,-1.0445091913414093,-0.321495507625654,0,0,0,0,0,0,1,0
0,-0.458309596950245,-1.001528988696072,-1.0175258592364445,0.0,1.0,-0.17719391542821655,0.8426212100387557,1,0,1,0,1,0,0,0
0,-1.0294142994477335,-0.7940252934037307,0.5711979631612911,1.0,0.0,0.25646372252837984,0.17741165708766443,1,0,1,0,1,0,0,0
0,0.3983474567959879,-0.38618774594906796,-0.15094922883767964,0.0,2.0,-0.5024371438956639,0.17741165708766443,0,0,0,1,0,0,0,0
0,1.4453727447080502,-0.5441351725486245,0.7156274015610853,1.0,0.0,-0.8276803723631111,1.6741331512276196,0,0,1,1,0,0,0,0
0,-0.7438619481989893,-0.9146473601793601,-1.0175258592364445,1.0,2.0,-0.719265962873962,-0.321495507625654,1,0,1,1,0,0,0,0
1,-2.076439587359796,-1.20945443946665,-1.0175258592364445,1.0,1.0,-0.9360947818522602,-1.1530074488145179,1,0,1,1,0,0,0,0
0,0.4935315738789026,0.7624632990279475,-1.450814174435827,0.0,0.0,1.557436636398169,-0.48779789586342676,0,0,0,0,0,0,0,0
0,-0.26794136278441544,-0.9593534408724255,0.7156274015610853,0.0,0.0,-0.8276803723631111,1.6741331512276196,0,0,1,1,0,0,0,0
0,-0.9342301823648188,-0.613303070979405,0.5711979631612911,0.0,0.0,-0.6108515533848129,0.6763188218009828,0,0,1,0,1,0,0,0
0,-0.6486778311160745,-0.9545032528727061,1.293345155160262,0.0,0.0,-0.719265962873962,0.8426212100387557,0,0,1,0,1,0,0,0
1,0.017610988464328816,-0.7796856071436908,1.293345155160262,0.0,1.0,-0.6108515533848129,0.17741165708766443,0,0,0,0,0,0,0,0
0,0.8742680422105616,-0.6637028506286627,-1.595243612835621,1.0,1.0,-0.719265962873962,-1.3193098370522909,1,0,1,0,1,0,0,0
0,1.1598203934593059,-0.5034357688988056,0.7156274015610853,0.0,0.0,-0.6108515533848129,0.8426212100387557,0,0,1,0,1,0,0,0
0,-0.7438619481989893,-0.8606626589650924,0.5711979631612911,1.0,0.0,-0.17719391542821655,-0.48779789586342676,0,0,1,0,1,0,0,0
0,-0.07757312861858594,2.5717943006623876,-0.15094922883767964,0.0,0.0,1.1237789984415727,1.5078307629898469,0,0,1,0,1,0,0,0
